id,text,created_at,user.screen_name,retweet_count,date
1375,"RT @MrsMMissy: Krijg net bij de folders de #FvD krant binnen. Goed bezig, mensen! 👍 De belangrijkste onderwerpen goed behandeld in makkelij…",Sat Mar 06 18:28:23 +0000 2021,thierrybaudet,67,2021-03-06
1376,RT @revako11: Interessant staatje (Bron: FvD krant) https://t.co/iil3xkMf5C,Sat Mar 06 18:25:47 +0000 2021,thierrybaudet,101,2021-03-06
1377,RT @TheRightNL: Check je folderpakket voor de meest urgente krant van het jaar! Forum voor Democratie valt op uw deurmat! 📪🗞️  Lees hem voo…,Sat Mar 06 18:15:00 +0000 2021,thierrybaudet,41,2021-03-06
1379,RT @ossewed: Wat een heerlijke dag! Vanochtend een fantastisch mooie ochtend in Appingedam. Wat een opkomst (mocht max 200 maar eerder 300+…,Sat Mar 06 18:04:37 +0000 2021,thierrybaudet,85,2021-03-06
1380,RT @geukes: Zit het #stembiljet te bestuderen. Er is maar 1 partij die NIET discrimineert. Alle partijen hebben m/v achter de kandidaat sta…,Sat Mar 06 18:00:48 +0000 2021,thierrybaudet,298,2021-03-06
1381,RT @thierrybaudet: Twee kinderen interviewden me:  https://t.co/HuLgX8PWmz,Sat Mar 06 17:59:06 +0000 2021,thierrybaudet,182,2021-03-06
1382,Morgen: Helmond (11 uur) en Eindhoven (15 uur)! #FVD #VRIJHEIDSKARAVAAN https://t.co/Ha8Zg1uZlm https://t.co/qcjp51940t,Sat Mar 06 17:58:44 +0000 2021,thierrybaudet,161,2021-03-06
1383,RT @2deKamerFVD: Ik sluit niet uit dat @fvdemocratie straks met 50 zetels de tweede kamer binnenkomt. #StemFVD,Sat Mar 06 17:49:36 +0000 2021,thierrybaudet,172,2021-03-06
1384,RT @Catty1316: Ik ga deze keer ook #FVD stemmen 💪😉,Sat Mar 06 17:22:12 +0000 2021,thierrybaudet,47,2021-03-06
1385,RT @Elaa_EM: Wie stemmen allemaal FvD 17 maart? RT voor jouw stem op FvD https://t.co/XtRP2MjQbL,Sat Mar 06 17:14:02 +0000 2021,thierrybaudet,921,2021-03-06
1386,RT @JoyceVastenhouw: Zandvoort was geweldig en wat een steun! Zandvoort kiest voor #vrijheid!  #17maart #FVD https://t.co/KCkCukwvmu,Sat Mar 06 16:42:26 +0000 2021,thierrybaudet,50,2021-03-06
1387,Delirious Emmen! Dank voor deze onwaarschijnlijke opkomst! Ik weet 1 ding zeker: de komende 10 dagen wordt onze bew… https://t.co/4HnDBasIlJ,Sat Mar 06 16:35:27 +0000 2021,thierrybaudet,307,2021-03-06
1388,RT @fvdemocratie: Bedankt #Emmen! ❤️ Eén ding is duidelijk: Emmen stemt 17 maart #FVD! #vrijheidskaravaan https://t.co/veJ06fyLqy,Sat Mar 06 16:31:25 +0000 2021,thierrybaudet,137,2021-03-06
1389,RT @twimmercom: #TrendingTweet De Nederlandstalige tweet met de meeste likes in de afgelopen 4 uur is van @thierrybaudet: https://t.co/lhmV…,Sat Mar 06 15:04:02 +0000 2021,thierrybaudet,43,2021-03-06
1390,"RT @l_ruigrok: Óf terug naar normaal, óf van lockdown naar lockdown, van maatregelen naar nóg strengere maatregelen.  17 maart kies ik voor…",Sat Mar 06 14:59:37 +0000 2021,thierrybaudet,80,2021-03-06
1391,"Forum voor Democratie op tournee in Den Helder, ’waar het ooit is begonnen’: ’Thierry Baudet is hier populair omdat… https://t.co/2kOhb2j284",Sat Mar 06 14:55:03 +0000 2021,thierrybaudet,130,2021-03-06
1392,"RT @ArjandeKok1: Dit is nog eens campagne voeren in Coronatijd. FVD kan de zalen die twee jaar geleden uitpuilden niet in, maar kijk naar w…",Sat Mar 06 14:53:38 +0000 2021,thierrybaudet,134,2021-03-06
1393,RT @rtvnoord: FVD bezoekt Appingedam: 'Aardbevingsproblematiek is toeslagenaffaire 2.0' https://t.co/vtwCbGQwgv https://t.co/mEphc3ntRP,Sat Mar 06 14:53:31 +0000 2021,thierrybaudet,48,2021-03-06
1394,RT @ArjandeKok1: Mark Rutte voelt zich door de peilingen onschendbaar en haalt snoeihard uit naar Baudet en Wilders. Het is 17 maart aan de…,Sat Mar 06 14:53:24 +0000 2021,thierrybaudet,86,2021-03-06
1395,RT @fvdemocratie: 📈 WOW! Wat een opkomst in #Emmen! Nederland is klaar met de lockdown. Nederland wil weer open.  Op #17maart heeft Nederla…,Sat Mar 06 14:32:45 +0000 2021,thierrybaudet,188,2021-03-06
1396,RT @fvdemocratie: 🏛 We zijn live in #Emmen en de sfeer zit er al goed in! Volg het hier ⤵️ #FVD #vrijheidskaravaan  https://t.co/qK0ge6RHZI,Sat Mar 06 14:04:48 +0000 2021,thierrybaudet,47,2021-03-06
1397,"RT @ServusPecum: FVD in Appingedam! Wie denkt dat de EU kan hervormen, die begrijpt dit Instituut niet. De EU is een regelmachine, die rege…",Sat Mar 06 13:42:47 +0000 2021,thierrybaudet,40,2021-03-06
1398,"RT @ArjandeKok1: De moeite van de 10 minuten waard: een open en eerlijk interview van De Kinderstem met @thierrybaudet over FVD, Corona, ra…",Sat Mar 06 13:40:02 +0000 2021,thierrybaudet,37,2021-03-06
1399,Het begint al aardig vol te lopen in Emmen...we gaan om 15.00 uur van start! #vrijheidskaravaan #FVD https://t.co/Gxqs6E05c3,Sat Mar 06 13:37:28 +0000 2021,thierrybaudet,103,2021-03-06
1400,Twee kinderen interviewden me:  https://t.co/HuLgX8PWmz,Sat Mar 06 13:10:18 +0000 2021,thierrybaudet,182,2021-03-06
1401,"RT @burgercomiteeu: Haha. Beroepsvissers die CDA, VVD of CU stemmen zijn echt knettergek.",Sat Mar 06 12:32:15 +0000 2021,thierrybaudet,36,2021-03-06
1402,Waarom de mondkapjes TOTAAL zinloos zijn. Een uitgebreide analyse: #FVD https://t.co/xkLC9sprPU via @fvdemocratie,Sat Mar 06 12:32:09 +0000 2021,thierrybaudet,516,2021-03-06
1403,Dankjewel afgeladen Appingedam! Fantastisch om zoveel enthousiasme te zien! Nu onderweg naar Emmen! Daar om 15.00!… https://t.co/0qiDKOMLfb,Sat Mar 06 12:25:55 +0000 2021,thierrybaudet,135,2021-03-06
1404,"RT @Percolator_HNJ: Het @NOS journaal beweert dat de desastreuze tsunami, die #Japan 10 jaar geleden trof, het gevolg was v/d kernramp bij…",Sat Mar 06 12:18:04 +0000 2021,thierrybaudet,852,2021-03-06
1405,"RT @fvdemocratie: Van Den Helder tot Heerlen, van Vlissingen tot vandaag in #Appingedam: wát een enthousiasme! ❤️ Nederland wil uit de lock…",Sat Mar 06 12:16:20 +0000 2021,thierrybaudet,156,2021-03-06
1406,“Experts werpen de vraag op of in de toekomst met gerichte maatregelen ook griepdoden voorkomen kunnen worden.” Jaj… https://t.co/mIK9EPCnNG,Sat Mar 06 10:46:40 +0000 2021,thierrybaudet,391,2021-03-06
1407,RT @robertjensen: Het is officieel!!! NUL GEVALLEN VAN DE #griep IN NEDELAND!! Als mensen het nu nog niet doorhebben?!?!?! Ik leg uit hoe h…,Sat Mar 06 10:39:53 +0000 2021,thierrybaudet,360,2021-03-06
1408,RT @fvdemocratie: We zijn live in #Appingedam met weer een fantastische opkomst! Volg het live: https://t.co/E2DDhYgvwV #vrijheidskaravaan…,Sat Mar 06 10:39:46 +0000 2021,thierrybaudet,70,2021-03-06
1409,"RT @dutchsoulbr: Heb al mijn WhatsApp contacten onderstaand filmpje gestuurd.  Retweet en deel dit korte filmpje met je contacten, via What…",Sat Mar 06 09:25:48 +0000 2021,thierrybaudet,219,2021-03-06
1410,"RT @LubbersAe: Zaterdagmorgen, koffie, kwalitatieve krant en vanmiddag #vrijheidskaravaan #FVD .. life is good for now 😇 https://t.co/MMWhB…",Sat Mar 06 09:05:58 +0000 2021,thierrybaudet,57,2021-03-06
1411,RT @ossewed: Daarom 17 maart #FVD,Sat Mar 06 08:10:27 +0000 2021,thierrybaudet,69,2021-03-06
1412,RT @PascalBuurman: Eens. Er komt een enorme druk om het vaccin te nemen. Soms denk je dat je de enige bent afgezien van mensen op twitter.…,Sat Mar 06 08:01:28 +0000 2021,thierrybaudet,42,2021-03-06
1413,Onderweg naar Appingedam... #vrijheidskaravaan #FVD https://t.co/zVjTef1cGI,Sat Mar 06 07:52:57 +0000 2021,thierrybaudet,111,2021-03-06
1414,RT @twimmercom: vrijheidskaravaan is nr.1 trending hashtag in NL in afgelopen 2 uur. https://t.co/iWPcJJB6Wd #vrijheidskaravaan,Sat Mar 06 07:12:22 +0000 2021,thierrybaudet,45,2021-03-06
1415,RT @fvdemocratie: Ook Twitter houdt van de #FVD-#vrijheidskaravaan! Morgen zijn we in Appingedam en in Emmen ❤️ Stem Nederland terug naar n…,Sat Mar 06 07:12:19 +0000 2021,thierrybaudet,77,2021-03-06
1416,RT @fvdemocratie: “Mensen groeien mee”: voor Grapperhaus is de #avondklok het nieuwe normaal. VVD en CDA willen ons nog véél langer in #loc…,Fri Mar 05 22:59:30 +0000 2021,thierrybaudet,235,2021-03-05
1417,Morgen ben ik om 11 uur in Appingedam en om 15.00 uur in Emmen! #vrijheidskaravaan #FVD https://t.co/jdoG7BnNUu,Fri Mar 05 22:49:20 +0000 2021,thierrybaudet,188,2021-03-05
1418,"RT @DK1001001: @JoostNiemoller Er is geen versplintering. De VVD is links, het CDA is links. Enige partij die rechts is, is #FVD. Al zie je…",Fri Mar 05 22:00:56 +0000 2021,thierrybaudet,34,2021-03-05
1419,RT @GideonvMeijeren: @beroepsvissers @VisNed Pure onzin!  Zie FVD-verkiezingsprogramma: kernboodschap van het hoofdstuk Visserij is dat vis…,Fri Mar 05 21:59:27 +0000 2021,thierrybaudet,45,2021-03-05
1420,RT @fvdemocratie: #FVD is dé partij voor gamers! En morgen kun je gamen met Thierry én al je vragen stellen via de live Q&amp;A. Zaterdag 6 maa…,Fri Mar 05 21:59:14 +0000 2021,thierrybaudet,141,2021-03-05
1421,"Deze “onafhankelijke analyse” klopt van geen kant. #FVD is mordicus tegen pulsverbod, tegen aanlandplicht, ruimte o… https://t.co/EH2SjZHaSz",Fri Mar 05 21:30:52 +0000 2021,thierrybaudet,194,2021-03-05
1422,RT @fvdemocratie: Decennia van bezuinigingen hebben onze krijgsmacht uitgehold. Dit kan zo niet langer. Daarom presenteert #FVD Operatie De…,Fri Mar 05 19:54:58 +0000 2021,thierrybaudet,148,2021-03-05
1423,RT @WybrenvanHaga: Els (53): ’Dáárom stem ik op... Forum voor Democratie’  via @Telegraaf https://t.co/iU0ukBV8BB,Fri Mar 05 18:54:44 +0000 2021,thierrybaudet,171,2021-03-05
1424,RT @ossewed: Volgens mij staan de sterren gunstig. Het zou zo maar kunnen dat de #vrijheidskaravaan van #FVD morgen het Noordoosten van het…,Fri Mar 05 18:54:30 +0000 2021,thierrybaudet,51,2021-03-05
1425,Nu te bestellen: De ravage van tien jaar Rutte - Thierry Baudet en Paul Frentrop – Alles wat misging onder 10 jaar… https://t.co/Alfpbuy7VI,Fri Mar 05 18:37:17 +0000 2021,thierrybaudet,59,2021-03-05
1426,RT @EricStallinga: OK u mag kiezen: — PvdA Lilianne Ploumen wil ‘eerlijker en fatsoenlijker’  — Thierry Baudet wil uit die fucking fake loc…,Fri Mar 05 18:31:25 +0000 2021,thierrybaudet,63,2021-03-05
1427,RT @thierrybaudet: De eindsprint is begonnen! Steun onze campagne! Alle beetjes helpen! #FVD  https://t.co/1EQ72DWhPW,Fri Mar 05 17:40:59 +0000 2021,thierrybaudet,97,2021-03-05
1428,#FVD presenteert OPERATIE DE RUYTER: een Herstelplan voor Defensie:  https://t.co/FR6u7EgW9w,Fri Mar 05 16:23:04 +0000 2021,thierrybaudet,188,2021-03-05
1429,RT @twimmercom: #TrendingTweet De Nederlandstalige tweet met de meeste retweets in de afgelopen 4 uur is van @thierrybaudet: https://t.co/l…,Fri Mar 05 16:10:44 +0000 2021,thierrybaudet,88,2021-03-05
1430,RT @FVD_Gelderland: Christenen stemmen steeds minder op christelijke partijen. De vraag is op welke partij je dan nog wel kunt stemmen. Arj…,Fri Mar 05 14:48:32 +0000 2021,thierrybaudet,158,2021-03-05
1431,"RT @dagboom: Horeca en MKB worden niet voldoende vertegenwoordigd in de Tweede Kamer, zoveel is wel duidelijk geworden na dit krankzinnige…",Fri Mar 05 14:15:19 +0000 2021,thierrybaudet,95,2021-03-05
1432,RT @WybrenvanHaga: Fantastische campagne op Ameland. Nu snel door naar Texel!  #StemNederlandTerug #FVD https://t.co/kNBoZRwilB,Fri Mar 05 14:10:37 +0000 2021,thierrybaudet,184,2021-03-05
1433,RT @fvdemocratie: 😷 Niet-medische mondkapjes werken niet. De #mondkapjesplicht heeft nergens tot minder besmettingen geleid. Steeds meer Am…,Fri Mar 05 14:10:31 +0000 2021,thierrybaudet,291,2021-03-05
1434,"RT @fvdemocratie: 🌞 Op deze heerlijke dag is @thierrybaudet live op #Texel! We gaan ons hele land door, want Nederland moet weer open!  htt…",Fri Mar 05 14:08:30 +0000 2021,thierrybaudet,61,2021-03-05
1435,RT @fvdemocratie: Bedankt Den Helder! ❤️ Nu door naar Texel! #vrijheidskaravaan #FVD https://t.co/RrQwaHuaZJ,Fri Mar 05 13:09:51 +0000 2021,thierrybaudet,65,2021-03-05
1436,Rutte begint te dreigen...  https://t.co/WI78a1C3dS,Fri Mar 05 13:09:47 +0000 2021,thierrybaudet,243,2021-03-05
1437,RT @eetgeenvlees: Aantal sterfgevallen ligt lager dan NORMAAL! ONDERsterfte dus....... en niet: oversterfte neemt af 😉🤣 @WybrenvanHaga,Fri Mar 05 13:08:32 +0000 2021,thierrybaudet,80,2021-03-05
1438,"RT @2deKamerFVD: Als u de boodschap van @thierrybaudet van vandaag uit Den Helder hoort, dan komt alle hoop en positiviteit terug in uw lev…",Fri Mar 05 12:55:24 +0000 2021,thierrybaudet,88,2021-03-05
1439,Met @WybrenvanHaga onderweg naar Ameland om te flyeren. En dan door naar Texel voor een grote manifestatie!… https://t.co/uzPHiQ20kj,Fri Mar 05 12:53:57 +0000 2021,thierrybaudet,210,2021-03-05
1440,RT @Breakingnieuws1: WEF zegt dat LOCKDOWN elke 2 jaar nodig is in de wereld op hun website.  Om klimaat doelen Parijs te halen.  Dus @thie…,Fri Mar 05 12:24:02 +0000 2021,thierrybaudet,253,2021-03-05
1441,Hoe kun je het landschap toch zo verpesten hè. Met die afschuwelijke gehaktmolens voor vogels en insecten. https://t.co/2GPmPx9yOD,Fri Mar 05 12:22:43 +0000 2021,thierrybaudet,467,2021-03-05
1442,RT @GideonvMeijeren: Laat kinderen kind zijn en confronteer ze niet met penispiercings!  Te smerig voor woorden en vermoedelijk zelfs straf…,Fri Mar 05 11:50:38 +0000 2021,thierrybaudet,196,2021-03-05
1443,Den Helder! Wow! Lekker zonnetje en fantastische mensen! DANK! ❤️ #FVD https://t.co/BdfQUQvB71,Fri Mar 05 11:50:29 +0000 2021,thierrybaudet,131,2021-03-05
1444,RT @fvdemocratie: 🔥 De #vrijheidskaravaan is in Den Helder! Volg het hier live: https://t.co/KPKoGXxi7a #FVD,Fri Mar 05 11:09:52 +0000 2021,thierrybaudet,47,2021-03-05
1445,"RT @mrsMargreth: #denhelder is vol,  veel mensen staan aan te wachten maar mogen niet naar binnen.  #vrijheidscaravaan #17maartFvD https://…",Fri Mar 05 11:09:49 +0000 2021,thierrybaudet,55,2021-03-05
1446,RT @hardnieuwsnl: #DenHelder Bijeenkomst Forum met Thierry Baudet trekt veel belangstelling Willemsoord Den Helder https://t.co/9kZK47xXAP,Fri Mar 05 11:09:45 +0000 2021,thierrybaudet,83,2021-03-05
1447,RT @twimmercom: Top Populaire Tweeps: https://t.co/fxKSKefKKb 1. @thierrybaudet 2. @wybrenvanhaga 3. @pieteromtzigt 4. @devliegererik 5. @s…,Fri Mar 05 11:09:40 +0000 2021,thierrybaudet,10,2021-03-05
1448,Ja joh. Kinderen op tv lekker vragen laten stellen aan een naakte man met een penis-piercing. Gadverdamme. De publi… https://t.co/giR3PSTaR3,Fri Mar 05 10:04:28 +0000 2021,thierrybaudet,957,2021-03-05
1449,RT @s_v_d_m_: Terug naar normaal? 17 maart #FVD de enige partij die opkomt voor onze vrijheid.,Fri Mar 05 09:43:04 +0000 2021,thierrybaudet,33,2021-03-05
1450,RT @JennyDouwes: Dit is NIET normaal. Ik leer mijn kind dat wanneer een volwassene zijn/haar naakte lijf laat zien of over penispiercings w…,Fri Mar 05 09:42:02 +0000 2021,thierrybaudet,469,2021-03-05
1451,Bijzonder dat dit in de buitenlandse pers wel gewoon gezegd mag worden. Wat zijn de marges van het debat in ons lan… https://t.co/WlWsfyf8Ic,Fri Mar 05 09:29:22 +0000 2021,thierrybaudet,453,2021-03-05
1452,De eindsprint is begonnen! Steun onze campagne! Alle beetjes helpen! #FVD  https://t.co/1EQ72DWhPW,Fri Mar 05 09:24:59 +0000 2021,thierrybaudet,97,2021-03-05
1453,"RT @Rinusvdpassart: Mijn buren kregen de volgende app van hun kleinkind: ""Opa en oma, stem FVD. Dan kunnen we weer op bezoek komen.""",Fri Mar 05 09:21:18 +0000 2021,thierrybaudet,332,2021-03-05
1454,En we zijn te zien! Vanaf de snelweg. Met een hoogwerker. Jongensdroom om zo’n beest eens te mogen besturen! Tot zo… https://t.co/Jp8sl3S7Dn,Fri Mar 05 09:21:14 +0000 2021,thierrybaudet,127,2021-03-05
1455,Heel goed! De mensen worden wakker uit hun irrationele angstpaniek. Nu Nederland nog! 17 maart #FVD! https://t.co/5wxohrbpo2,Fri Mar 05 09:12:31 +0000 2021,thierrybaudet,194,2021-03-05
1456,Dank! Vandaag wordt een topdag: eerst zijn we in Den Helder (11:00 uur) dan vliegen Wybren en ik allebei in een ces… https://t.co/nhT2edlZdk,Fri Mar 05 08:35:58 +0000 2021,thierrybaudet,156,2021-03-05
1457,Nou...dat weet ik nog zo net niet...#FVD https://t.co/nrOYMCWHJc,Fri Mar 05 08:34:00 +0000 2021,thierrybaudet,223,2021-03-05
1458,Onderweg naar Den Helder... #vrijheidskaravaan #FVD https://t.co/azZs4ZMgT0,Fri Mar 05 08:30:39 +0000 2021,thierrybaudet,62,2021-03-05
1459,RT @WybrenvanHaga: Hoe heeft het kunnen gebeuren dat Nederland een kabinet heeft dat ons land compleet heeft gesloopt met fout coronabeleid…,Fri Mar 05 06:21:01 +0000 2021,thierrybaudet,517,2021-03-05
1460,RT @JoostNiemoller: Heel belangrijk. De essentiële vraag die hierbij voorligt is volgens mij: Waarom heeft de regering zelf nooit opdracht…,Thu Mar 04 22:40:42 +0000 2021,thierrybaudet,150,2021-03-04
1461,RT @2deKamerFVD: Ik acht het niet onwaarschijnlijk dat @thierrybaudet met zijn @fvdemocratie weer de allergrootste wordt. #17maart,Thu Mar 04 21:36:13 +0000 2021,thierrybaudet,134,2021-03-04
1462,Steun onze campagne. De eindsprint is begonnen! Forum voor Democratie de GROOTSTE op 17 maart! #FVD https://t.co/1EQ72DWhPW,Thu Mar 04 20:58:22 +0000 2021,thierrybaudet,174,2021-03-04
1463,"RT @PardonRoss: 3 more followers to 1,600 yo. #FreeRoss",Thu Mar 04 20:41:33 +0000 2021,thierrybaudet,12,2021-03-04
1464,"RT @ArjandeKok1: Mijn toespraak tijdens de FVD campagne over de visie van de VN met haar Sustainable Development Goals, het World Economic…",Thu Mar 04 20:40:29 +0000 2021,thierrybaudet,71,2021-03-04
1465,"RT @MichaelvdGalien: @SuperjanTwee Bij mij stemmen ze allemaal FVD, Jan. De hele ploeg",Thu Mar 04 19:57:54 +0000 2021,thierrybaudet,32,2021-03-04
1466,RT @fvdemocratie: Het CDA is direct verantwoordelijk voor de #lockdown die honderdduizenden banen kost en het MKB kapotmaakt. En juist nu e…,Thu Mar 04 19:03:07 +0000 2021,thierrybaudet,287,2021-03-04
1467,RT @DDStandaard: Thierry Baudet vraagt Kamerdebat aan over miljardenverslindende massa-immigratie: ‘Kiezers verdienen antwoord!’ https://t.…,Thu Mar 04 17:55:54 +0000 2021,thierrybaudet,111,2021-03-04
1468,Hoe werkt de media écht!? De Draaideur van de NPO en het Partijkartel https://t.co/p5njCnUjvR via @YouTube #SANEERdeNPO #FVD,Thu Mar 04 17:03:14 +0000 2021,thierrybaudet,238,2021-03-04
1469,"Dankjewel Purmerend! ❤️ Morgen zijn we om 11 uur op een locatie die we nog niet bekend mogen maken, dan gaan we fly… https://t.co/54hxbDvKZN",Thu Mar 04 17:01:57 +0000 2021,thierrybaudet,176,2021-03-04
1470,RT @MaGieAdvies: Go @thierrybaudet en @fvdemocratie Ik stem op jullie omdat #FVD écht aandacht heeft voor #MKB en voor Nederland! Maar ook…,Thu Mar 04 16:59:07 +0000 2021,thierrybaudet,26,2021-03-04
1471,RT @AlexBerenson: 2/ At 95% mRNA vaccines may make sense for most people even with ugly side effects. At 50% they do not.  Knowing how long…,Thu Mar 04 16:46:34 +0000 2021,thierrybaudet,70,2021-03-04
1472,"RT @AlexBerenson: 1/ Look, I am not saying the vaccines aren’t somewhat protective against #Covid. They clearly are. But the difference bet…",Thu Mar 04 16:46:33 +0000 2021,thierrybaudet,96,2021-03-04
1473,RT @HSaldima: #FvD #Purmerend https://t.co/5Rmntv7Xdf,Thu Mar 04 16:45:12 +0000 2021,thierrybaudet,37,2021-03-04
1474,RT @MichaelvdGalien: Ben je voor de vrijheid? Wil jij je normale leven terug? Begrijp je dat (bijna) alle coronamaatregelen waanzin zijn? E…,Thu Mar 04 16:37:11 +0000 2021,thierrybaudet,114,2021-03-04
1475,RT @FredWalravens: Go #FVD en @thierrybaudet!,Thu Mar 04 16:29:21 +0000 2021,thierrybaudet,34,2021-03-04
1476,RT @fvdemocratie: Ook #Purmerend is klaar met de lockdown. Nederland wil terug naar normaal. Het is nu of nooit: nog meer lockdowns - of on…,Thu Mar 04 15:04:39 +0000 2021,thierrybaudet,168,2021-03-04
1477,RT @fvdemocratie: De #vrijheidskaravaan is in #Purmerend! Om 15:00 beginnen we. Kijk hier live mee! ⤵️ #FVD  https://t.co/ESLeJLkNWB,Thu Mar 04 13:46:46 +0000 2021,thierrybaudet,59,2021-03-04
1478,"We ontmoeten ZOVEEL enthousiasme tijdens flyeren! Echt ongelooflijk! Wat een warmte, en wat een vrijheidsdrift! Dit… https://t.co/zyh2BW2MB7",Thu Mar 04 13:46:40 +0000 2021,thierrybaudet,195,2021-03-04
1479,Nu in Purmerend! Kom ook! #vrijheidskaravaan #FVD https://t.co/o7ojIECmQO https://t.co/F1Jk5gUlAY,Thu Mar 04 13:39:51 +0000 2021,thierrybaudet,75,2021-03-04
1480,"Nog 12 dagen! Dan beslist Nederland of we doorgaan met vaccinatieprogramma’s, lockdowns, 1.5m, mondkapjes, sluiting… https://t.co/Ff5AWGpRw7",Thu Mar 04 13:20:41 +0000 2021,thierrybaudet,765,2021-03-04
1481,RT @thierrybaudet: Onder de 70 zijn 151 mensen ZONDER onderliggend lijden aan corona overleden (RIVM). En daarvoor leggen we nu al een jaar…,Thu Mar 04 13:09:07 +0000 2021,thierrybaudet,859,2021-03-04
1482,RT @ralfdkkr: Komt me bekend voor.,Thu Mar 04 12:31:06 +0000 2021,thierrybaudet,196,2021-03-04
1483,Vandaag flyeren in Amsterdam-Noord (13.00-14.00) en Monnikendam (14:00-15:00). En dan om 15.00 uur onze grote manif… https://t.co/or4nklq1c4,Thu Mar 04 12:05:59 +0000 2021,thierrybaudet,107,2021-03-04
1484,RT @fvdemocratie: 🔐 In december hield @WybrenvanHaga deze speech in de Tweede Kamer. Meer dan 3 miljoen Nederlanders bekeken hem. Inmiddels…,Thu Mar 04 12:03:38 +0000 2021,thierrybaudet,223,2021-03-04
1485,Haha https://t.co/86QzGtvIQE,Thu Mar 04 12:03:29 +0000 2021,thierrybaudet,19,2021-03-04
1486,RT @ossewed: Kijk mensen. Dit is werkelijk de agenda. Uw vrijheid voor de krankzinnige klimaat agenda. Elke twee jaar in lockdown als het e…,Thu Mar 04 12:01:21 +0000 2021,thierrybaudet,125,2021-03-04
1487,Zoals ik al voorspelde. Stem #FVD op 17 maart. Nooit meer lockdown! https://t.co/LEsCQqv6TZ https://t.co/cZgDREA9iy,Thu Mar 04 12:01:14 +0000 2021,thierrybaudet,262,2021-03-04
1488,"RT @fvdemocratie: Met zijn #lockdown ruïneert Rutte ZZP'ers en het MKB. Als het aan VVD en CDA ligt, blijft Nederland nog langer op slot.…",Thu Mar 04 11:41:35 +0000 2021,thierrybaudet,134,2021-03-04
1489,RT @FvD_Groningen: Wat stem jij? Dit zijn de standpunten van Forum voor Democratie. Tot 17 maart elke dag 1 van de 43 thema's. Deel ze en s…,Thu Mar 04 11:02:33 +0000 2021,thierrybaudet,53,2021-03-04
1490,RT @ralfdkkr: Wat een goed blad is Gezond Verstand eigenlijk. Hier een steengoed artikel van Dolf van Wijk uit het @_GezondVerstand nr10. h…,Thu Mar 04 11:02:28 +0000 2021,thierrybaudet,80,2021-03-04
1491,Het integrale rapport met schokkende conclusies is hier integraal te lezen: https://t.co/Cjyo6yttpG,Thu Mar 04 10:30:01 +0000 2021,thierrybaudet,136,2021-03-04
1492,Zojuist heb ik een spoeddebat aangevraagd n.a.v. het gister gepresenteerde rapport over de kosten van de open grenz… https://t.co/BpH66XiFiU,Thu Mar 04 10:29:28 +0000 2021,thierrybaudet,503,2021-03-04
1493,RT @Minimuisje67: Past precies bij mij. Rechte rug.  #FVD https://t.co/2SqsbcWgbE,Thu Mar 04 10:18:23 +0000 2021,thierrybaudet,177,2021-03-04
1494,"Thierry Baudet (FvD): Windparken op zee zijn weerzinwekkend, het zijn massagraven voor vogels en insecten | Verkiez… https://t.co/BkYCXPOuxQ",Thu Mar 04 10:07:12 +0000 2021,thierrybaudet,268,2021-03-04
1495,RT @robertpijkeren: Ik stem straks op @fvdemocratie! Het is de enige partij die nuchter blijft in deze “crisis”! Ook de partij die de polit…,Thu Mar 04 09:19:41 +0000 2021,thierrybaudet,289,2021-03-04
1496,"RT @fvdemocratie: Jongeren zijn niet kwetsbaar voor corona, maar wel voor de disproportionele maatregelen. De prijs van de #lockdown is te…",Thu Mar 04 09:19:35 +0000 2021,thierrybaudet,175,2021-03-04
1497,117.000 jongeren raakten baan kwijt tijdens eerste coronagolf. https://t.co/YaBwK4Xof1 via @NUnl,Thu Mar 04 09:00:06 +0000 2021,thierrybaudet,130,2021-03-04
1498,"En ook al gaf Rutte zelf toe dat “testen” zinloos is als je geen klachten hebt, toch stemde DE HELE KAMER - behalve… https://t.co/sJUH4aZ2od",Thu Mar 04 08:58:34 +0000 2021,thierrybaudet,86,2021-03-04
1499,En met Krol/Denk waren wij de ENIGEN die KINDEREN wilden beschermen tegen zinloos vernederend “testen”! Je vraagt j… https://t.co/q4PTAoaauT,Thu Mar 04 08:52:20 +0000 2021,thierrybaudet,72,2021-03-04
1500,"#FVD was ook de ENIGE PARTIJ die tegen de aanpassing van het stemproces stemde. Tegen het briefstemmen dus, en tege… https://t.co/C5r06lJlJh",Thu Mar 04 08:44:15 +0000 2021,thierrybaudet,48,2021-03-04
1501,Reminder. Er valt écht wat te kiezen op 17 maart. Lockdown of FVD. https://t.co/Ha8Zg1uZlm https://t.co/aXSFEi9ToL,Thu Mar 04 08:42:19 +0000 2021,thierrybaudet,158,2021-03-04
1502,Is het grandioze incompetentie? Of volgen ze een bepaald plan? Het overheidsbeleid is in elk geval VOLSTREKT ONBEGR… https://t.co/ZPDG9KTGmk,Thu Mar 04 08:36:14 +0000 2021,thierrybaudet,225,2021-03-04
1503,RT @WybrenvanHaga: Het blijft een raadsel waarom er niet meer wordt ingezet op medicijnen voor Covid-19.  Ivermectine is volgens veel artse…,Thu Mar 04 08:34:20 +0000 2021,thierrybaudet,568,2021-03-04
